Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,weekday,is_weekend,log_amount_paid,log_amount_received,amount_diff,same_currency,same_bank,from_account_id,to_account_id,sender_out_degree,sender_unique_receivers,sender_total_sent,sender_mean_sent,receiver_in_degree,receiver_unique_senders,receiver_total_received,receiver_mean_received,sent_received_ratio,sender_pagerank,receiver_pagerank,sample_sender_out_degree,sample_receiver_in_degree,tsne_1,tsne_2
2022-09-03 08:50:00,12,803A9A7C0,29685,803C9ED00,815.26,US Dollar,815.26,US Dollar,Credit Card,0,8,5,1,6.704732931664141,6.704732931664141,0.0,1,0,12_803A9A7C0,29685_803C9ED00,1,1,815.26,815.26,2,2,76197.11,38098.555,0.010699355920313784,0.0,2.6249109327348023e-05,0.0,1.0,22.487198,-37.278625
2022-09-08 03:28:00,7,804DF71C0,212789,805D229F0,33602.49,Rupee,33602.49,Rupee,Credit Card,0,3,3,0,10.422385209604899,10.422385209604899,0.0,1,0,7_804DF71C0,212789_805D229F0,2,1,42658.14,21329.07,2,1,42658.14,21329.07,0.9999999999765578,1.404501701823329e-05,1.8899816151857858e-05,1.0,1.0,35.293156,4.069415
2022-09-07 00:02:00,23,8009FF900,27920,802F4B0C0,1268.47,Euro,1268.47,Euro,Credit Card,0,0,2,0,7.146354769514582,7.146354769514582,0.0,1,0,23_8009FF900,27920_802F4B0C0,1,1,1268.47,1268.47,1,1,1268.47,1268.47,0.9999999992116486,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-13.4652195,-8.050067
2022-09-05 00:39:00,21918,800ABB5F0,1024,80237C6F0,1384.75,Euro,1384.75,Euro,Cheque,0,0,0,0,7.233996788299914,7.233996788299914,0.0,1,0,21918_800ABB5F0,1024_80237C6F0,2,2,1471.01,735.505,1,1,1384.75,1384.75,1.062292831874134,0.0,0.0,0.0,0.0,-22.439323,0.48712122
2022-09-02 17:56:00,12,80010D740,20,8001B0FA0,10657.39,Euro,10657.39,Euro,ACH,1,17,4,0,9.274102654418437,9.274102654418437,0.0,1,0,12_80010D740,20_8001B0FA0,5,5,38703.259999999995,7740.651999999999,1,1,10657.39,10657.39,3.631588972193793,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0,-3.0898333,-21.34572
2022-09-08 18:54:00,10,8003B5DC0,236685,80E3890D0,245.2,US Dollar,245.2,US Dollar,Credit Card,0,18,3,0,5.506144213750353,5.506144213750353,0.0,1,0,10_8003B5DC0,236685_80E3890D0,7,6,4995234.05,713604.8642857142,2,2,404.72,202.36,12342.444251970635,7.247730094818736e-06,1.3018900563232581e-05,1.0,1.0,-11.746548,25.541782
2022-09-10 01:39:00,44650,81159D5F0,46906,811588F30,2782.5,Shekel,2782.5,Shekel,ACH,0,1,5,1,7.9314644076235625,7.9314644076235625,0.0,1,0,44650_81159D5F0,46906_811588F30,1,1,2782.5,2782.5,4,4,48067.78,12016.945,0.057887008718566016,0.0,1.9448564978704585e-05,0.0,2.0,15.201505,-52.32593
2022-09-02 12:25:00,70,100428660,17401,809A29880,2489.52,US Dollar,2489.52,US Dollar,Credit Card,1,12,4,0,7.820246802997055,7.820246802997055,0.0,1,0,70_100428660,17401_809A29880,5600,4322,1416091132.26,252873.416475,1,1,2489.52,2489.52,568820.9500992879,7.431068899654856e-05,0.0,1867.0,0.0,25.69469,60.22156
2022-09-09 15:50:00,148389,812028390,119,812353920,4757.95,Saudi Riyal,4757.95,Saudi Riyal,Cheque,0,15,4,0,8.467782334657008,8.467782334657008,0.0,1,0,148389_812028390,119_812353920,3,3,73577.23999999999,24525.746666666662,1,1,4757.95,4757.95,15.464063301324295,0.0,0.0,0.0,0.0,26.520844,15.507593
2022-09-01 19:43:00,212,80766B5D0,5,80772E990,9479.43,UK Pound,9479.43,UK Pound,Cheque,0,19,3,0,9.156984952870184,9.156984952870184,0.0,1,0,212_80766B5D0,5_80772E990,1,1,9479.43,9479.43,2,2,11075.29,5537.645,0.8559080619238043,7.247730094818736e-06,2.3078344398492053e-05,1.0,2.0,32.670155,29.328827
2022-09-02 15:42:00,12004,800E5FE30,23344,807B2D540,1771.3,Euro,1771.3,Euro,Cheque,0,15,4,0,7.480033417061094,7.480033417061094,0.0,1,0,12004_800E5FE30,23344_807B2D540,2,2,2456.12,1228.06,1,1,1771.3,1771.3,1.386619995829831,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0,-9.37897,7.527937
2022-09-01 14:07:00,11318,801B678A0,11318,801B678A0,305415.11,US Dollar,305415.11,US Dollar,Reinvestment,0,14,3,0,12.62943042086657,12.62943042086657,0.0,1,1,11318_801B678A0,11318_801B678A0,1,1,305415.11,305415.11,2,2,305717.52999999997,152858.76499999998,0.9990107861953517,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0,-47.561573,-7.9525642
2022-09-02 22:28:00,11904,800C384A0,10344,806919CF0,485.1,US Dollar,485.1,US Dollar,Cheque,0,22,4,0,6.1864143640514095,6.1864143640514095,0.0,1,0,11904_800C384A0,10344_806919CF0,4,3,511545.83,127886.4575,2,2,3435.7599999999998,1717.8799999999999,148.88869707171378,9.48316205820973e-06,0.0,1.0,0.0,2.1549344,52.88331
2022-09-07 15:28:00,222664,80B7973F0,39721,80F11E180,11910.69,Swiss Franc,11910.69,Swiss Franc,ACH,1,15,2,0,9.38527554984791,9.38527554984791,0.0,1,0,222664_80B7973F0,39721_80F11E180,4,4,73320.14,18330.035,2,2,18269.41,9134.705,4.013273553770304,7.247730094818736e-06,1.730717393007821e-05,2.0,2.0,20.68131,-15.120486
2022-09-06 07:46:00,4766,810E94720,136301,810E94B50,928.85,US Dollar,928.85,US Dollar,ACH,1,7,1,0,6.835023282816038,6.835023282816038,0.0,1,0,4766_810E94720,136301_810E94B50,1,1,928.85,928.85,1,1,928.85,928.85,0.9999999989233999,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-28.111189,23.836014
2022-09-03 19:29:00,11471,800FF9810,245310,811EC9130,1474.6,US Dollar,1474.6,US Dollar,Credit Card,0,19,5,1,7.296819965722521,7.296819965722521,0.0,1,0,11471_800FF9810,245310_811EC9130,2,1,2338.3999999999996,1169.1999999999998,2,1,2338.3999999999996,1169.1999999999998,0.9999999995723572,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,20.24983,-39.028824
2022-09-04 02:59:00,4,80E435B80,120193,80CEC9B70,119440.71,Yuan,119440.71,Yuan,ACH,1,2,6,1,11.690583748922375,11.690583748922375,0.0,1,0,4_80E435B80,120193_80CEC9B70,1,1,119440.71,119440.71,3,2,1196371.37,398790.4566666667,0.09983581435913177,0.0,0.0,0.0,0.0,27.0373,-62.20724
2022-09-15 12:41:00,213952,80794B6F0,3149,80E4B13E0,14660.46,US Dollar,14660.46,US Dollar,ACH,1,12,3,0,9.592977561204872,9.592977561204872,0.0,1,0,213952_80794B6F0,3149_80E4B13E0,18,16,3540838.72,196713.26222222223,1,1,14660.46,14660.46,241.5230299566642,2.764050360524222e-05,1.029656599839198e-05,8.0,1.0,-48.73981,17.861956
2022-09-06 17:51:00,219969,80AC120A0,20,801E6B710,13592.92,Euro,13592.92,Euro,ACH,1,17,1,0,9.517377912940026,9.517377912940026,0.0,1,0,219969_80AC120A0,20_801E6B710,7,7,48281.62,6897.374285714286,2,2,13706.73,6853.365,3.522475455230936,7.247730094818736e-06,0.0,3.0,0.0,-18.53565,-26.925224
2022-09-02 14:58:00,25170,809571750,24779,8098DE190,525.72,Canadian Dollar,525.72,Canadian Dollar,Wire,0,14,4,0,6.26666909804865,6.26666909804865,0.0,1,0,25170_809571750,24779_8098DE190,3,2,875.6400000000001,291.88000000000005,2,1,747.3000000000001,373.65000000000003,1.171738256159858,1.0600878039905228e-05,1.6372048508319074e-05,1.0,1.0,42.43953,14.512782
2022-09-01 00:28:00,29794,807838440,29794,807838440,3.24,Euro,3.24,Euro,Reinvestment,0,0,3,0,1.4445632692438664,1.4445632692438664,0.0,1,1,29794_807838440,29794_807838440,1,1,3.24,3.24,1,1,3.24,3.24,0.99999969135812,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0,-55.665108,1.1248988
2022-09-04 12:47:00,10,80AE753B0,224449,80AE77B60,2176.79,US Dollar,2176.79,US Dollar,ACH,1,12,6,1,7.6860658801115385,7.6860658801115385,0.0,1,0,10_80AE753B0,224449_80AE77B60,1,1,2176.79,2176.79,2,2,5641.96,2820.98,0.3858215938457873,0.0,1.395402598499172e-05,0.0,1.0,4.1783094,-43.394413
2022-09-06 00:18:00,152627,81376DE21,124,813B701D1,0.003177,Bitcoin,0.003177,Bitcoin,Bitcoin,0,0,1,0,0.0031719639989311495,0.0031719639989311495,0.0,1,0,152627_81376DE21,124_813B701D1,1,1,0.003177,0.003177,2,2,0.247756,0.123878,0.012823048390156484,0.0,0.0,0.0,0.0,56.58875,40.497017
2022-09-04 07:30:00,13037,80DB5CB00,21813,80DB5D190,2492.98,US Dollar,2492.98,US Dollar,ACH,1,7,6,1,7.8216351069616366,7.8216351069616366,0.0,1,0,13037_80DB5CB00,21813_80DB5D190,2,1,3739.65,1869.825,2,1,3739.65,1869.825,0.9999999997325953,0.0,0.0,0.0,0.0,7.2089777,-33.438164
2022-09-07 15:06:00,7,8060DF9C0,10,806BF1A30,25593720.91,Ruble,25593720.91,Ruble,Cash,0,15,2,0,17.057857641483437,17.057857641483437,0.0,1,0,7_8060DF9C0,10_806BF1A30,6,2,87585417.42,14597569.57,5,1,87573149.09,17514629.818,1.0001400923699386,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,12.132934,10.123164
2022-09-08 12:07:00,1292,806CAE6D0,8823,8079C0A30,9893.43,Euro,9893.43,Euro,ACH,1,12,3,0,9.199727251526507,9.199727251526507,0.0,1,0,1292_806CAE6D0,8823_8079C0A30,1,1,9893.43,9893.43,7,7,42194.59,6027.7985714285705,0.23447152821642608,9.48316205820973e-06,2.8978632780889254e-05,1.0,3.0,-24.117428,-42.68085
2022-09-07 16:22:00,14,81016E050,32564,80C1EB8B0,134640.09,Mexican Peso,134640.09,Mexican Peso,ACH,1,16,2,0,11.810367924494425,11.810367924494425,0.0,1,0,14_81016E050,32564_80C1EB8B0,1,1,134640.09,134640.09,3,3,150400.56,50133.52,0.8952100311269106,7.247730094818736e-06,6.425186779240661e-05,1.0,3.0,4.6070166,-1.1650026
2022-09-04 13:40:00,21745,803366440,20,80102A1F0,16606.0,Euro,16606.0,Euro,ACH,1,13,6,1,9.717579572206754,9.717579572206754,0.0,1,0,21745_803366440,20_80102A1F0,15,15,4257749.42,283849.96133333334,1,1,16606.0,16606.0,256.39825483220534,7.247730094818736e-06,7.247730094818736e-06,4.0,0.0,53.729282,-33.53928
2022-09-01 00:00:00,1522,8008AE340,1655,800B70100,18619.35,Euro,18619.35,Euro,ACH,0,0,3,0,9.832010347646879,9.832010347646879,0.0,1,0,1522_8008AE340,1655_800B70100,6,4,22553.61,3758.935,1,1,18619.35,18619.35,1.2112995350959461,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0,-4.8290086,-13.764355
2022-09-05 05:08:00,21615,8036AE1C0,112931,805D4C850,564572.32,Rupee,564572.32,Rupee,ACH,1,5,0,0,13.2438255389914,13.2438255389914,0.0,1,0,21615_8036AE1C0,112931_805D4C850,1,1,564572.32,564572.32,16,15,11620431.39,726276.961875,0.04858445448813509,1.5630599957534964e-05,3.407291365551067e-05,0.0,4.0,-29.905296,-55.883564
2022-09-09 21:09:00,70,1004286F0,131928,81080F2E0,172.15,Yuan,172.15,Yuan,Credit Card,0,21,4,0,5.154158270848431,5.154158270848431,0.0,1,0,70_1004286F0,131928_81080F2E0,618,474,1102459216.99,1783914.5905987055,1,1,172.15,172.15,6404061.635701065,2.7366617765337683e-05,0.0,199.0,0.0,53.945137,-1.1776017
2022-09-05 04:03:00,12381,801CF99E0,2824,8063BB3D0,499.34,US Dollar,499.34,US Dollar,Cheque,0,4,0,0,6.215287867326949,6.215287867326949,0.0,1,0,12381_801CF99E0,2824_8063BB3D0,4,3,48799.76,12199.94,1,1,499.34,499.34,97.72852145286075,7.247730094818736e-06,0.0,2.0,0.0,-11.0748,48.575584
2022-09-01 17:54:00,70,100428858,125811,809E31FF0,10942.69,Canadian Dollar,10942.69,Canadian Dollar,Cheque,1,17,3,0,9.30051831343775,9.30051831343775,0.0,1,0,70_100428858,125811_809E31FF0,346,274,141104493.25,407816.4544797688,1,1,10942.69,10942.69,12894.863441905522,7.247730094818736e-06,7.297777079073758e-06,134.0,1.0,31.083471,29.313015
2022-09-08 16:13:00,25382,813593B90,11056,8115EE5D0,25.57,Euro,25.57,Euro,Cheque,0,16,3,0,3.279782759771722,3.279782759771722,0.0,1,0,25382_813593B90,11056_8115EE5D0,1,1,25.57,25.57,1,1,25.57,25.57,0.9999999608916714,0.0,0.0,0.0,0.0,-31.712305,-2.1073854
2022-09-08 21:52:00,153827,8142892E1,254355,814289491,0.195718,Bitcoin,0.195718,Bitcoin,Bitcoin,1,21,3,0,0.1787468417733846,0.1787468417733846,0.0,1,0,153827_8142892E1,254355_814289491,3,2,0.218462,0.07282066666666666,1,1,0.195718,0.195718,1.1162023104552956,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,53.773937,35.01473
2022-09-07 07:10:00,137218,80F235F20,112,80F37DF20,569.67,Swiss Franc,569.67,Swiss Franc,Credit Card,0,7,2,0,6.346811109138014,6.346811109138014,0.0,1,0,137218_80F235F20,112_80F37DF20,2,1,1139.34,569.67,2,1,1139.34,569.67,0.9999999991222988,0.0,0.0,0.0,0.0,49.09477,2.2298598
2022-09-01 10:26:00,111443,804605DD0,111443,804605DD0,14.02,US Dollar,14.02,US Dollar,Reinvestment,0,10,3,0,2.7093826463359885,2.7093826463359885,0.0,1,1,111443_804605DD0,111443_804605DD0,2,2,49263.35999999999,24631.679999999997,2,2,20604.69,10302.345,2.3908809109775064,1.395402598499172e-05,1.395402598499172e-05,0.0,1.0,-48.569965,3.825836
2022-09-09 16:06:00,11107,8008EB8E0,5836,805E065A0,6108.64,US Dollar,6108.64,US Dollar,Credit Card,0,16,4,0,8.717623130626201,8.717623130626201,0.0,1,0,11107_8008EB8E0,5836_805E065A0,5,4,12119.95,2423.9900000000002,2,2,6827.530000000001,3413.7650000000003,1.775158805340268,9.34310435614824e-06,1.6049400246321222e-05,4.0,2.0,-15.15908,25.013813
2022-09-09 18:18:00,21749,80154AAF0,15010,801EE5CA0,15839.9,Euro,15839.9,Euro,ACH,1,18,4,0,9.670350481936143,9.670350481936143,0.0,1,0,21749_80154AAF0,15010_801EE5CA0,15,15,323625.86,21575.057333333334,2,2,16430.04,8215.02,19.697204631291388,3.4438094775383394e-05,1.103341563749252e-05,8.0,1.0,-9.698714,-29.800903
2022-09-10 16:14:00,70,100428660,111764,8078F20E0,117.89,US Dollar,117.89,US Dollar,Cheque,1,16,5,1,4.778198695870453,4.778198695870453,0.0,1,0,70_100428660,111764_8078F20E0,5600,4322,1416091132.26,252873.416475,1,1,117.89,117.89,12011969.804462044,7.431068899654856e-05,0.0,1867.0,0.0,14.118238,67.41418
2022-09-04 15:11:00,14290,8029511D0,27241,80B639B30,911.5,Euro,911.5,Euro,Credit Card,0,15,6,1,6.816188085456647,6.816188085456647,0.0,1,0,14290_8029511D0,27241_80B639B30,2,1,1823.0,911.5,2,1,1823.0,911.5,0.9999999994514536,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,41.174263,-34.861675
2022-09-02 21:38:00,70,1004286A8,3514,802D1CA40,1878.92,Euro,1878.92,Euro,Cash,0,21,4,0,7.538984501727093,7.538984501727093,0.0,1,0,70_1004286A8,3514_802D1CA40,3313,2591,816043920.38,246315.70189556293,2,1,3051.8100000000004,1525.9050000000002,267396.6990450268,2.7366617765337683e-05,7.267157229461719e-06,1092.0,1.0,-14.536769,75.36393
2022-09-10 05:55:00,29715,80391BE70,19329,808B1C350,5462.9,US Dollar,5462.9,US Dollar,ACH,1,5,5,1,8.605918099472607,8.605918099472607,0.0,1,0,29715_80391BE70,19329_808B1C350,3,2,23061.86,7687.286666666667,11,11,132993.51,12090.319090909092,0.17340590529437558,7.247730094818736e-06,2.736661776533768e-05,2.0,4.0,1.0526148,-61.47089
2022-09-02 05:34:00,70,100428660,23885,804DC5650,2641.29,US Dollar,2641.29,US Dollar,Credit Card,1,5,4,0,7.879401244387793,7.879401244387793,0.0,1,0,70_100428660,23885_804DC5650,5600,4322,1416091132.26,252873.416475,2,2,3936.04,1968.02,359775.59473486664,7.431068899654856e-05,7.277224870585592e-06,1867.0,1.0,23.834398,59.04819
2022-09-09 14:00:00,19,80A4F0B10,28094,80A7D14B0,20923.37,Australian Dollar,20923.37,Australian Dollar,Cheque,0,14,4,0,9.948669787377554,9.948669787377554,0.0,1,0,19_80A4F0B10,28094_80A7D14B0,1,1,20923.37,20923.37,1,1,20923.37,20923.37,0.9999999999522066,0.0,0.0,0.0,0.0,25.094683,15.1144
2022-09-06 20:18:00,240018,80E8B34A0,138335,80F1710A0,2539.62,Swiss Franc,2539.62,Swiss Franc,Credit Card,0,20,1,0,7.840163424714558,7.840163424714558,0.0,1,0,240018_80E8B34A0,138335_80F1710A0,1,1,2539.62,2539.62,1,1,2539.62,2539.62,0.9999999996062403,1.395402598499172e-05,0.0,0.0,0.0,46.68088,3.2350135
2022-09-06 18:45:00,1,8004BA030,6,80478F0B0,1539523.02,Rupee,1539523.02,Rupee,ACH,1,18,1,0,14.24698384869331,14.24698384869331,0.0,1,0,1_8004BA030,6_80478F0B0,3,2,1539677.34,513225.78,2,2,5323154.63,2661577.315,0.28924152068070036,1.395402598499172e-05,7.247730094818736e-06,0.0,0.0,17.918007,1.9963527
2022-09-01 08:40:00,214,80B7347A0,410,802D878C0,6702.62,Euro,6702.62,Euro,ACH,1,8,3,0,8.810402957977836,8.810402957977836,0.0,1,0,214_80B7347A0,410_802D878C0,1,1,6702.62,6702.62,2,2,8527.08,4263.54,0.7860393005828443,0.0,0.0,0.0,0.0,-27.258812,-25.760223
2022-09-13 16:02:00,12,800052EF0,20,80010ECB0,79673.94,Yuan,79673.94,Yuan,ACH,1,16,1,0,11.28571038622595,11.28571038622595,0.0,1,0,12_800052EF0,20_80010ECB0,2,2,79938.07,39969.035,2,2,80679.5,40339.75,0.990810181012639,1.395402598499172e-05,0.0,1.0,0.0,26.684134,-8.877345
2022-09-02 03:41:00,908,808DED870,10,8139A1A70,407.33,US Dollar,407.33,US Dollar,Cash,0,3,4,0,6.0120756710120915,6.0120756710120915,0.0,1,0,908_808DED870,10_8139A1A70,3,2,10529.19,3509.73,1,1,407.33,407.33,25.849286755580767,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,-10.973001,32.813805
2022-09-02 03:04:00,116,80E22DBF0,239453,80E51DB00,130.29,Swiss Franc,130.29,Swiss Franc,Credit Card,0,3,4,0,4.877408616946019,4.877408616946019,0.0,1,0,116_80E22DBF0,239453_80E51DB00,1,1,130.29,130.29,1,1,130.29,130.29,0.999999992324814,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,50.309723,11.745057
2022-09-02 02:08:00,11974,8019460F0,223645,813545D70,1665813.82,US Dollar,1665813.82,US Dollar,ACH,0,2,4,0,14.325824943070048,14.325824943070048,0.0,1,0,11974_8019460F0,223645_813545D70,1,1,1665813.82,1665813.82,1,1,1665813.82,1665813.82,0.9999999999993997,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,6.397896,14.361588
2022-09-06 16:46:00,121987,808E60E20,212,808EDBA60,116.73,UK Pound,116.73,UK Pound,Cash,0,16,1,0,4.768393867090105,4.768393867090105,0.0,1,0,121987_808E60E20,212_808EDBA60,1,1,116.73,116.73,1,1,116.73,116.73,0.999999991433222,0.0,0.0,0.0,0.0,47.80569,22.98346
2022-09-08 19:10:00,1674,8017C0B90,36208,80DC2CB50,4545.8,US Dollar,4545.8,US Dollar,Cheque,0,19,3,0,8.422178967812556,8.422178967812556,0.0,1,0,1674_8017C0B90,36208_80DC2CB50,7,5,799211.44,114173.06285714285,2,2,13859.599999999999,6929.799999999999,57.66482726358157,7.247730094818736e-06,0.0,2.0,0.0,0.38235575,50.19952
2022-09-04 15:13:00,70,100428660,17425,810C90900,2758.12,US Dollar,2758.12,US Dollar,Cheque,0,15,6,1,7.922667067291021,7.922667067291021,0.0,1,0,70_100428660,17425_810C90900,5600,4322,1416091132.26,252873.416475,2,1,5516.24,2758.12,256713.11110526134,7.431068899654856e-05,7.277224870585592e-06,1867.0,1.0,14.631534,69.45345
2022-09-04 08:45:00,27,80B71D080,32564,80BF27350,16028.87,Mexican Peso,16028.87,Mexican Peso,Cheque,0,8,6,1,9.682209135776578,9.682209135776578,0.0,1,0,27_80B71D080,32564_80BF27350,2,1,108544.40999999999,54272.204999999994,2,1,108544.40999999999,54272.204999999994,0.9999999999907873,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,28.634996,-48.528286
2022-09-08 16:02:00,227720,80A75F310,18511,811CCBB50,8161.81,US Dollar,8161.81,US Dollar,ACH,1,16,3,0,9.00734375142401,9.00734375142401,0.0,1,0,227720_80A75F310,18511_811CCBB50,1,1,8161.81,8161.81,8,8,1623218.74,202902.3425,0.00502816397991744,0.0,2.7366617765337683e-05,0.0,3.0,-18.971336,-46.51852
2022-09-04 01:59:00,116,80E5B7A20,127142,80DE5F6D0,12621.82,US Dollar,12621.82,US Dollar,ACH,1,1,6,1,9.44326156596649,9.44326156596649,0.0,1,0,116_80E5B7A20,127142_80DE5F6D0,2,2,12660.66,6330.33,1,1,12621.82,12621.82,1.0030772106555887,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,8.098314,-44.85746
2022-09-01 08:32:00,12,8050D1AD0,13078,805345920,38150.25,Rupee,38150.25,Rupee,Cash,0,8,3,0,10.549313801575567,10.549313801575567,0.0,1,0,12_8050D1AD0,13078_805345920,3,3,119743.75,39914.583333333336,3,3,1039354.5499999999,346451.51666666666,0.11520972318818905,7.247730094818736e-06,0.0,1.0,0.0,39.9683,-7.27823
2022-09-09 12:01:00,229558,80F12D680,2385,80F12D810,4345.36,US Dollar,4345.36,US Dollar,ACH,1,12,4,0,8.377093992176375,8.377093992176375,0.0,1,0,229558_80F12D680,2385_80F12D810,1,1,4345.36,4345.36,1,1,4345.36,4345.36,0.9999999997698694,1.8790071031646424e-05,0.0,0.0,0.0,-48.85758,38.31923
2022-09-07 00:50:00,11,800863640,410,80146A340,2540.65,Euro,2540.65,Euro,ACH,0,0,2,0,7.840568755408954,7.840568755408954,0.0,1,0,11_800863640,410_80146A340,4,3,3406.3500000000004,851.5875000000001,1,1,2540.65,2540.65,1.340739573990617,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0,-6.0257373,-12.941357
2022-09-09 08:01:00,10,8000BD370,10,8000BD370,2575355.06,Brazil Real,2575355.06,Brazil Real,Cheque,0,8,4,0,14.761498358248922,14.761498358248922,0.0,1,1,10_8000BD370,10_8000BD370,9,5,12981911.51,1442434.6122222221,4,1,12949640.36,3237410.09,1.0024920499026893,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0,-48.04245,-10.715229
2022-09-06 05:56:00,4523,8027B1260,2439,805BB9170,698.1,US Dollar,698.1,US Dollar,Cheque,0,5,1,0,6.5497937935179396,6.5497937935179396,0.0,1,0,4523_8027B1260,2439_805BB9170,10,5,45917.15,4591.715,1,1,698.1,698.1,65.77445915230703,7.247730094818736e-06,0.0,4.0,0.0,-10.454762,48.941917
2022-09-08 10:17:00,70,1004286A8,1502,8025EE710,227.11,Euro,227.11,Euro,Cheque,1,10,3,0,5.4298279687502475,5.4298279687502475,0.0,1,0,70_1004286A8,1502_8025EE710,3313,2591,816043920.38,246315.70189556293,1,1,227.11,227.11,3593165.9406755934,2.7366617765337683e-05,0.0,1092.0,0.0,-13.550841,70.29567
2022-09-12 12:14:00,32464,80E6BBF00,4726,802E2AD70,18025.7,US Dollar,18025.7,US Dollar,ACH,1,12,0,0,9.799609271159452,9.799609271159452,0.0,1,0,32464_80E6BBF00,4726_802E2AD70,1,1,18025.7,18025.7,12,12,83647.8,6970.650000000001,0.21549520728321014,0.0,2.9602049728728682e-05,0.0,4.0,-14.975832,-53.02288
2022-09-03 17:14:00,121303,809931970,29292,81421F930,4288.33,US Dollar,4288.33,US Dollar,Wire,0,17,5,1,8.363885822568964,8.363885822568964,0.0,1,0,121303_809931970,29292_81421F930,2,1,17590.5,8795.25,2,1,17590.5,8795.25,0.9999999999431511,1.3996568260301668e-05,0.0,0.0,0.0,10.634425,-28.326168
2022-09-13 08:49:00,8248,8048CB7A0,1412,8051E3B20,11252.9,US Dollar,11252.9,US Dollar,ACH,1,8,1,0,9.328470014224228,9.328470014224228,0.0,1,0,8248_8048CB7A0,1412_8051E3B20,1,1,11252.9,11252.9,13,11,94857.56,7296.735384615385,0.1186294481945495,0.0,2.9602049728728682e-05,0.0,4.0,-15.817432,-51.787994
2022-09-02 22:21:00,70,100428810,212,808D90CF0,625.61,UK Pound,625.61,UK Pound,Cheque,0,22,4,0,6.440324337535335,6.440324337535335,0.0,1,0,70_100428810,212_808D90CF0,565,415,70438826.26,124670.48895575223,1,1,625.61,625.61,112592.23181759845,1.395402598499172e-05,7.309453843144018e-06,187.0,1.0,35.600307,31.131107
2022-09-13 12:10:00,14381,805C69E20,225263,80E6BFD50,958.79,US Dollar,958.79,US Dollar,ACH,1,12,1,0,6.866714510532611,6.866714510532611,0.0,1,0,14381_805C69E20,225263_80E6BFD50,1,1,958.79,958.79,13,13,136412.32,10493.255384615386,0.007028617356503952,0.0,5.0534536415383406e-05,0.0,7.0,-19.230364,-60.04049
2022-09-01 06:38:00,3242,8013EFE50,117299,806CA9560,5633.43,US Dollar,5633.43,US Dollar,Cheque,0,6,3,0,8.636651267852637,8.636651267852637,0.0,1,0,3242_8013EFE50,117299_806CA9560,3,2,11270.67,3756.89,2,1,11266.86,5633.43,1.000338159788944,0.0,0.0,0.0,0.0,-6.210958,52.395657
2022-09-03 05:01:00,70,100428978,138335,80EDE3300,23.43,Swiss Franc,23.43,Swiss Franc,Credit Card,0,5,5,1,3.195811885269649,3.195811885269649,0.0,1,0,70_100428978,138335_80EDE3300,670,522,262647069.91,392010.5521044776,2,1,50.01,25.005,5251890.914979186,1.395402598499172e-05,7.247730094818736e-06,218.0,0.0,32.48172,-36.307304
2022-09-08 18:11:00,119,810222030,143598,8107D0A80,5182.45,Shekel,5182.45,Shekel,Credit Card,0,18,3,0,8.553226136724554,8.553226136724554,0.0,1,0,119_810222030,143598_8107D0A80,2,2,58495.85,29247.925,1,1,5182.45,5182.45,11.287296546751575,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0,39.48607,11.981457
2022-09-09 10:36:00,70,1004288E8,134263,80CBB3060,3855.4,Mexican Peso,3855.4,Mexican Peso,Cheque,1,10,4,0,8.257489384790226,8.257489384790226,0.0,1,0,70_1004288E8,134263_80CBB3060,305,238,2219751090.81,7277872.428885246,1,1,3855.4,3855.4,575751.1776298825,7.247730094818736e-06,7.3175873436747045e-06,96.0,1.0,28.65933,31.599394
2022-09-01 20:47:00,11474,8017A5600,110836,804603790,107.37,US Dollar,107.37,US Dollar,ACH,0,20,3,0,4.685551297934904,4.685551297934904,0.0,1,0,11474_8017A5600,110836_804603790,1,1,107.37,107.37,1,1,107.37,107.37,0.9999999906864115,1.2742269088531606e-05,0.0,0.0,0.0,-51.30766,44.890953
