Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,weekday,is_weekend,log_amount_paid,log_amount_received,amount_diff,same_currency,same_bank,from_account_id,to_account_id,sender_out_degree,sender_unique_receivers,sender_total_sent,sender_mean_sent,receiver_in_degree,receiver_unique_senders,receiver_total_received,receiver_mean_received,sent_received_ratio,sender_pagerank,receiver_pagerank,sample_sender_out_degree,sample_receiver_in_degree
2022-09-10 04:01:00,35670,80D17ED80,124290,80D183900,479.89,US Dollar,479.89,US Dollar,ACH,1,4,5,1,6.1756385537234735,6.1756385537234735,0.0,1,0,35670_80D17ED80,124290_80D183900,1,1,479.89,479.89,1,1,479.89,479.89,0.9999999979161891,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-09 09:56:00,231744,80C1F8240,213,80C1F8470,71756.18,Mexican Peso,71756.18,Mexican Peso,ACH,1,9,4,0,11.18104319830164,11.18104319830164,0.0,1,0,231744_80C1F8240,213_80C1F8470,2,2,28692781.31,14346390.655,1,1,71756.18,71756.18,399.8649497450971,0.0,0.0,0.0,0.0
2022-09-01 01:51:00,1729,80248C6C0,1467,80511D5E0,1519.47,US Dollar,1519.47,US Dollar,Cash,0,1,3,0,7.3267747765709155,7.3267747765709155,0.0,1,0,1729_80248C6C0,1467_80511D5E0,2,1,2328.62,1164.31,2,1,2328.62,1164.31,0.9999999995705612,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-09 08:54:00,13057,80734CB00,3,80368B680,42752.72,Yuan,42752.72,Yuan,ACH,1,8,4,0,10.66321148812296,10.66321148812296,0.0,1,0,13057_80734CB00,3_80368B680,1,1,42752.72,42752.72,1,1,42752.72,42752.72,0.9999999999766097,0.0,7.247730094818736e-06,0.0,0.0
2022-09-09 23:55:00,1024,800E42AE0,410,801EAF790,554.54,Euro,554.54,Euro,Cash,0,23,4,0,6.3199406136880105,6.3199406136880105,0.0,1,0,1024_800E42AE0,410_801EAF790,3,3,679.0899999999999,226.36333333333332,3,3,23327.660000000003,7775.886666666668,0.02911093525758215,1.395402598499172e-05,1.3018900563232581e-05,2.0,1.0
2022-09-08 06:18:00,121,8000E1590,222,800051110,42157.78,Saudi Riyal,42157.78,Saudi Riyal,ACH,1,6,3,0,10.649198245415146,10.649198245415146,0.0,1,0,121_8000E1590,222_800051110,20,17,2611018445.73,130550922.2865,4,3,113368.93,28342.2325,23031.164232625015,1.5846913832598375e-05,7.247730094818736e-06,3.0,0.0
2022-09-09 16:46:00,70,1004286A8,8823,8048C2A80,2929.2,Euro,2929.2,Euro,Cheque,1,16,4,0,7.982825959067212,7.982825959067212,0.0,1,0,70_1004286A8,8823_8048C2A80,3313,2591,816043920.38,246315.70189556293,2,2,3269.12,1634.56,249621.8921698739,2.7366617765337683e-05,0.0,1092.0,0.0
2022-09-07 13:49:00,70,1004286A8,26860,80823AAB0,9474.13,Euro,9474.13,Euro,Cash,1,13,2,0,9.156425750173128,9.156425750173128,0.0,1,0,70_1004286A8,26860_80823AAB0,3313,2591,816043920.38,246315.70189556293,2,1,18948.26,9474.13,43066.95814480766,2.7366617765337683e-05,7.267157229461719e-06,1092.0,1.0
2022-09-06 19:38:00,254958,81477FEB1,153502,814780F31,0.153563,Bitcoin,0.153563,Bitcoin,Bitcoin,1,19,1,0,0.14285541352516634,0.14285541352516634,0.0,1,0,254958_81477FEB1,153502_814780F31,1,1,0.153563,0.153563,1,1,0.153563,0.153563,0.9999934880570968,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-03 23:49:00,13516,8022F91B0,4600,8022F92F0,336.51,Euro,336.51,Euro,ACH,1,23,5,1,5.821595139503265,5.821595139503265,0.0,1,0,13516_8022F91B0,4600_8022F92F0,6,3,3956.59,659.4316666666667,1,1,336.51,336.51,11.757718903575768,7.247730094818736e-06,9.48316205820973e-06,3.0,1.0
2022-09-02 11:11:00,213952,808338D40,115915,80A32F2B0,9970.25,US Dollar,9970.25,US Dollar,ACH,1,11,4,0,9.20746123122534,9.20746123122534,0.0,1,0,213952_808338D40,115915_80A32F2B0,16,16,2456858.72,153553.67,1,1,9970.25,9970.25,246.41896840636707,7.247730094818736e-06,0.0,9.0,0.0
2022-09-08 15:31:00,14011,80785D680,1669,80FAC86A0,52.95,Euro,52.95,Euro,Credit Card,0,15,3,0,3.9880576917041437,3.9880576917041437,0.0,1,0,14011_80785D680,1669_80FAC86A0,1,1,52.95,52.95,1,1,52.95,52.95,0.9999999811142591,1.395402598499172e-05,0.0,0.0,0.0
2022-09-07 09:16:00,36121,80F3ACA20,225454,8095D1790,15432.7,Canadian Dollar,15432.7,Canadian Dollar,ACH,1,9,2,0,9.644308709223349,9.644308709223349,0.0,1,0,36121_80F3ACA20,225454_8095D1790,2,2,15439.51,7719.755,1,1,15432.7,15432.7,1.0004412707432633,2.6249109327348023e-05,0.0,1.0,0.0
2022-09-05 19:59:00,120193,80CEC9B70,135104,80CFC2BB0,99562.9,Brazil Real,99562.9,Brazil Real,ACH,1,19,0,0,11.508554928072689,11.508554928072689,0.0,1,0,120193_80CEC9B70,135104_80CFC2BB0,1,1,99562.9,99562.9,1,1,99562.9,99562.9,0.9999999999899561,0.0,0.0,0.0,0.0
2022-09-02 04:21:00,110603,806A0B630,110603,806A0B630,733.1,UK Pound,946.92,US Dollar,ACH,0,4,4,0,6.854270110508485,6.5986452591167355,213.81999999999994,0,1,110603_806A0B630,110603_806A0B630,3,2,2620.11,873.37,3,2,4355.12,1451.7066666666667,0.6016160288116938,1.0600878039905228e-05,1.0600878039905228e-05,1.0,1.0
2022-09-03 13:27:00,70,100428660,122151,8136483D0,5063.9,US Dollar,5063.9,US Dollar,Cheque,0,13,5,1,8.530089673151258,8.530089673151258,0.0,1,0,70_100428660,122151_8136483D0,5600,4322,1416091132.26,252873.416475,1,1,5063.9,5063.9,279644.37133046775,7.431068899654856e-05,0.0,1867.0,0.0
2022-09-06 13:46:00,2053,800D201E0,24224,80A150B90,22893913.98,UK Pound,22893913.98,UK Pound,ACH,1,13,1,0,16.9463817118169,16.9463817118169,0.0,1,0,2053_800D201E0,24224_80A150B90,5,3,22902653.04,4580530.608,1,1,22893913.98,22893913.98,1.0003817197883522,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0
2022-09-07 00:53:00,23691,8021353D0,15231,80266F880,6149.56,Euro,6149.56,Euro,ACH,1,0,2,0,8.724298413565704,8.724298413565704,0.0,1,0,23691_8021353D0,15231_80266F880,21,2,177181.89,8437.232857142857,22,2,183897.05,8358.956818181818,0.9634841341883219,1.8889810759709757e-05,3.3608407894986295e-05,1.0,2.0
2022-09-01 00:18:00,13862,80D55DB00,12004,80E3EF730,41895.23,Euro,41895.23,Euro,Cheque,0,0,3,0,10.642951125728482,10.642951125728482,0.0,1,0,13862_80D55DB00,12004_80E3EF730,1,1,41895.23,41895.23,1,1,41895.23,41895.23,0.9999999999761309,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-05 07:46:00,70,1004286A8,3335,8041F7E90,1865.6,Euro,1865.6,Euro,Cheque,1,7,0,0,7.531873873131646,7.531873873131646,0.0,1,0,70_1004286A8,3335_8041F7E90,3313,2591,816043920.38,246315.70189556293,2,2,1990.53,995.265,409963.13543128554,2.7366617765337683e-05,7.247730094818736e-06,1092.0,0.0
2022-09-07 10:30:00,9679,80452D470,224866,809EB9170,13108.14,US Dollar,13108.14,US Dollar,ACH,1,10,2,0,9.481064975826493,9.481064975826493,0.0,1,0,9679_80452D470,224866_809EB9170,18,17,2891479.06,160637.72555555555,2,2,13852.859999999999,6926.429999999999,208.72794930370134,1.395402598499172e-05,2.6249109327348023e-05,5.0,1.0
2022-09-01 19:06:00,28768,80AD21370,28768,80AD21370,14.68,Australian Dollar,14.68,Australian Dollar,Reinvestment,0,19,3,0,2.7523860149222616,2.7523860149222616,0.0,1,1,28768_80AD21370,28768_80AD21370,1,1,14.68,14.68,2,2,3556.97,1778.485,0.0041271081836149566,0.0,0.0,0.0,0.0
2022-09-06 03:47:00,117143,8074D8890,19907,8074D8D40,4144.79,Ruble,4144.79,Ruble,ACH,1,3,1,0,8.329848640482806,8.329848640482806,0.0,1,0,117143_8074D8890,19907_8074D8D40,1,1,4144.79,4144.79,1,1,4144.79,4144.79,0.9999999997587332,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-05 23:36:00,17729,803C8D810,211,80A287510,3522.42,Australian Dollar,3522.42,Australian Dollar,Cash,0,23,0,0,8.167187387812287,8.167187387812287,0.0,1,0,17729_803C8D810,211_80A287510,4,2,13587.43,3396.8575,5,2,39058.65,7811.7300000000005,0.3478724943041331,1.2742269088531606e-05,1.6095417033618096e-05,2.0,2.0
2022-09-07 09:03:00,22,8001BD460,22,800062E20,11066.92,Euro,11066.92,Euro,ACH,1,9,2,0,9.31180611283588,9.31180611283588,0.0,1,1,22_8001BD460,22_800062E20,6,6,17521.97,2920.3283333333334,2,2,11379.85,5689.925,1.5397364638778424,2.741531717364824e-05,2.87012936382953e-05,2.0,2.0
2022-09-02 10:37:00,212818,804A91E50,13029,804CBCC10,93657.75,Rupee,93657.75,Rupee,Cheque,0,10,4,0,11.447413136502838,11.447413136502838,0.0,1,0,212818_804A91E50,13029_804CBCC10,3,2,345560.08,115186.69333333334,3,2,2111009.7800000003,703669.9266666668,0.16369421083394334,7.247730094818736e-06,2.06603218751647e-05,1.0,2.0
2022-09-05 12:09:00,238845,80F499130,16,805016710,1163956.88,Rupee,1163956.88,Rupee,ACH,1,12,0,0,13.967336721051796,13.967336721051796,0.0,1,0,238845_80F499130,16_805016710,12,12,2220181.59,185015.13249999998,1,1,1163956.88,1163956.88,1.9074431606075413,7.247730094818736e-06,7.247730094818736e-06,4.0,0.0
2022-09-07 06:22:00,12,805228350,16,8052284B0,28734.36,Rupee,28734.36,Rupee,ACH,1,6,2,0,10.265883699138985,10.265883699138985,0.0,1,0,12_805228350,16_8052284B0,1,1,28734.36,28734.36,1,1,28734.36,28734.36,0.9999999999651984,0.0,0.0,0.0,0.0
2022-09-01 05:52:00,12,800380C00,6052,8027B4670,31.48,Euro,31.48,Euro,Cheque,0,5,3,0,3.4806245152934774,3.4806245152934774,0.0,1,0,12_800380C00,6052_8027B4670,6,3,1368.9,228.15,3,2,5626.72,1875.5733333333335,0.24328560862397886,1.395402598499172e-05,1.780147296393428e-05,3.0,2.0
2022-09-04 20:00:00,19477,8144224C0,34670,814422FE0,27932.47,Yuan,27932.47,Yuan,ACH,1,20,6,1,10.237580890391529,10.237580890391529,0.0,1,0,19477_8144224C0,34670_814422FE0,1,1,27932.47,27932.47,1,1,27932.47,27932.47,0.9999999999641993,0.0,0.0,0.0,0.0
2022-09-07 23:50:00,70,1004286A8,231212,810FB2920,1731.02,Euro,1731.02,Euro,Cash,1,23,2,0,7.457043636399821,7.457043636399821,0.0,1,0,70_1004286A8,231212_810FB2920,3313,2591,816043920.38,246315.70189556293,4,2,7047.0,1761.75,115800.18735124164,2.7366617765337683e-05,0.0,1092.0,0.0
2022-09-07 16:05:00,9,806110860,217096,80639EDA0,14050.94,Ruble,14050.94,Ruble,Credit Card,0,16,2,0,9.550515743521776,9.550515743521776,0.0,1,0,9_806110860,217096_80639EDA0,4,3,86968544.74,21742136.185,2,1,28101.88,14050.94,3094.758953383376,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-07 08:38:00,21749,8021B1D30,1669,802D57EB0,602.19,Euro,602.19,Euro,ACH,0,8,2,0,6.402232238306989,6.402232238306989,0.0,1,0,21749_8021B1D30,1669_802D57EB0,4,3,8407.24,2101.81,1,1,602.19,602.19,13.961108597019031,7.247730094818736e-06,1.0600878039905228e-05,2.0,1.0
2022-09-02 19:01:00,2627,8012E2790,1241,80BDF6C90,1859.43,US Dollar,1859.43,US Dollar,Cheque,0,19,4,0,7.528562922784321,7.528562922784321,0.0,1,0,2627_8012E2790,1241_80BDF6C90,1,1,1859.43,1859.43,2,2,2485.91,1242.955,0.7479876581420939,7.247730094818736e-06,2.06603218751647e-05,1.0,2.0
2022-09-05 22:51:00,12,80010EA50,21831,802A6E3B0,471.6,Euro,471.6,Euro,Credit Card,0,22,0,0,6.158249364752807,6.158249364752807,0.0,1,0,12_80010EA50,21831_802A6E3B0,14,10,330097.72000000003,23578.408571428572,2,1,18617.82,9308.91,17.730202568414015,7.247730094818736e-06,0.0,5.0,0.0
2022-09-09 11:58:00,21611,805F9F530,28827,813038520,198.43,US Dollar,198.43,US Dollar,Credit Card,0,11,4,0,5.295463297565131,5.295463297565131,0.0,1,0,21611_805F9F530,28827_813038520,6,2,17244.75,2874.125,2,1,396.86,198.43,43.45298079057355,1.395402598499172e-05,1.3018900563232581e-05,2.0,1.0
2022-09-08 07:26:00,6,80A110B80,10344,80DFB9AD0,3449.34,US Dollar,3449.34,US Dollar,ACH,1,7,3,0,8.14622805589424,8.14622805589424,0.0,1,0,6_80A110B80,10344_80DFB9AD0,1,1,3449.34,3449.34,1,1,3449.34,3449.34,0.9999999997100895,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-11 13:16:00,21749,80154AAF0,3,80079AFA0,91564.18,Yuan,91564.18,Yuan,ACH,1,13,6,1,11.42480634738975,11.42480634738975,0.0,1,0,21749_80154AAF0,3_80079AFA0,15,15,323625.86,21575.057333333334,1,1,91564.18,91564.18,3.5344155323235094,3.4438094775383394e-05,1.103341563749252e-05,8.0,1.0
2022-09-01 08:14:00,12797,80289FA20,246909,8122DD3F0,981.73,Euro,981.73,Euro,ACH,0,8,3,0,6.890334413039173,6.890334413039173,0.0,1,0,12797_80289FA20,246909_8122DD3F0,1,1,981.73,981.73,1,1,981.73,981.73,0.99999999898139,1.0600878039905228e-05,7.247730094818736e-06,0.0,0.0
2022-09-02 13:37:00,19,8000ABA50,15,80A14D060,285.85,Australian Dollar,285.85,Australian Dollar,Cheque,0,13,4,0,5.65895943104788,5.65895943104788,0.0,1,0,19_8000ABA50,15_80A14D060,3,3,1126703.14,375567.7133333333,1,1,285.85,285.85,3941.588721561697,2.665650695274281e-05,7.247730094818736e-06,1.0,0.0
2022-09-05 12:33:00,70,100428660,513,80A177280,47.95,US Dollar,47.95,US Dollar,Cash,0,12,0,0,3.8907993689765195,3.8907993689765195,0.0,1,0,70_100428660,513_80A177280,5600,4322,1416091132.26,252873.416475,4,1,425.28,106.32,3329785.3859344777,7.431068899654856e-05,7.277224870585592e-06,1867.0,1.0
2022-09-07 20:46:00,11,800918710,12797,801112D70,7227.2,Euro,7227.2,Euro,Cheque,0,20,2,0,8.885745321500861,8.885745321500861,0.0,1,0,11_800918710,12797_801112D70,3,3,26978.87,8992.956666666667,1,1,7227.2,7227.2,3.732962972695793,0.0,0.0,0.0,0.0
2022-09-04 13:03:00,119,812A09CF0,49365,812A09D40,10078.78,Saudi Riyal,10078.78,Saudi Riyal,ACH,1,13,6,1,9.218286715990358,9.218286715990358,0.0,1,0,119_812A09CF0,49365_812A09D40,16,2,451255.56,28203.4725,15,1,420400.17,28026.678,1.0733952843047772,1.4883660137157982e-05,2.0101567656169872e-05,1.0,1.0
2022-09-09 22:29:00,33981,814256D00,70,100428660,1055.68,US Dollar,1055.68,US Dollar,Cash,0,22,4,0,6.962887196420136,6.962887196420136,0.0,1,0,33981_814256D00,70_100428660,1,1,1055.68,1055.68,35,35,22221.2,634.8914285714286,0.04750778535598853,7.247730094818736e-06,7.431068899654856e-05,1.0,10.0
2022-09-01 18:55:00,18617,814462960,18617,814462960,15.16,US Dollar,15.16,US Dollar,Reinvestment,0,18,3,0,2.7825390530929495,2.7825390530929495,0.0,1,1,18617_814462960,18617_814462960,1,1,15.16,15.16,2,2,266.46000000000004,133.23000000000002,0.05689409270849623,4.525048855987732e-05,4.525048855987732e-05,1.0,2.0
2022-09-07 07:49:00,1292,80118C7C0,23842,803136A60,344.78,US Dollar,344.78,US Dollar,Credit Card,0,7,2,0,5.84580273467663,5.84580273467663,0.0,1,0,1292_80118C7C0,23842_803136A60,4,3,4131.63,1032.9075,2,1,2666.5299999999997,1333.2649999999999,1.5494406582526954,7.247730094818736e-06,9.48316205820973e-06,3.0,1.0
2022-09-02 09:45:00,24515,8066AC7E0,35670,810DF64A0,2749.51,US Dollar,2749.51,US Dollar,Cheque,0,9,4,0,7.919541628011503,7.919541628011503,0.0,1,0,24515_8066AC7E0,35670_810DF64A0,4,2,6087.58,1521.895,1,1,2749.51,2749.51,2.2140599589693943,7.247730094818736e-06,0.0,1.0,0.0
2022-09-07 21:26:00,70,1004286A8,21745,801404540,2330.28,Euro,2330.28,Euro,Credit Card,0,21,2,0,7.754172751942034,7.754172751942034,0.0,1,0,70_1004286A8,21745_801404540,3313,2591,816043920.38,246315.70189556293,2,1,3575.4700000000003,1787.7350000000001,228234.02801639112,2.7366617765337683e-05,7.267157229461719e-06,1092.0,1.0
2022-09-02 21:35:00,70,100428978,116,80E8A63E0,55478.38,Swiss Franc,55478.38,Swiss Franc,Cheque,0,21,4,0,10.923766699168056,10.923766699168056,0.0,1,0,70_100428978,116_80E8A63E0,670,522,262647069.91,392010.5521044776,1,1,55478.38,55478.38,4734.223852702004,1.395402598499172e-05,7.300676612877579e-06,218.0,1.0
2022-09-05 04:53:00,6803,80397DC70,35852,812F2E7F0,741.06,US Dollar,741.06,US Dollar,Wire,0,4,0,0,6.609430102431874,6.609430102431874,0.0,1,0,6803_80397DC70,35852_812F2E7F0,2,1,1482.12,741.06,2,1,1482.12,741.06,0.9999999993252907,0.0,0.0,0.0,0.0
2022-09-08 16:12:00,46479,811645E20,20861,811646190,13731.57,Euro,13731.57,Euro,ACH,1,16,3,0,9.527525662600471,9.527525662600471,0.0,1,0,46479_811645E20,20861_811646190,1,1,13731.57,13731.57,1,1,13731.57,13731.57,0.9999999999271751,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-08 23:35:00,28,80A1BB7E0,228054,80A283A90,503.72,Australian Dollar,503.72,Australian Dollar,Cheque,0,23,3,0,6.2240038200625545,6.2240038200625545,0.0,1,0,28_80A1BB7E0,228054_80A283A90,7,5,15911.970000000001,2273.1385714285716,2,2,3989.83,1994.915,3.9881323254403998,7.247730094818736e-06,0.0,4.0,0.0
2022-09-06 00:21:00,26,807736BD0,220504,807694FA0,11.81,UK Pound,11.81,UK Pound,Credit Card,0,0,1,0,2.550226115908643,2.550226115908643,0.0,1,0,26_807736BD0,220504_807694FA0,1,1,11.81,11.81,1,1,11.81,11.81,0.9999999153260022,0.0,0.0,0.0,0.0
2022-09-14 12:37:00,19329,808B1C350,1412,809F49D20,19551.02,US Dollar,19551.02,US Dollar,ACH,1,12,2,0,9.880833884884055,9.880833884884055,0.0,1,0,19329_808B1C350,1412_809F49D20,12,12,141911.2,11825.933333333334,1,1,19551.02,19551.02,7.258506205443067,2.736661776533768e-05,0.0,3.0,0.0
2022-09-04 03:53:00,16136,8071FC0E0,216645,8071FC1D0,696.77,US Dollar,696.77,US Dollar,ACH,1,3,6,1,6.547889535567087,6.547889535567087,0.0,1,0,16136_8071FC0E0,216645_8071FC1D0,4,3,2612.38,653.095,1,1,696.77,696.77,3.749271633753934,7.247730094818736e-06,0.0,2.0,0.0
2022-09-09 05:18:00,11899,804844840,1292,80AE68D00,16942.48,US Dollar,16942.48,US Dollar,ACH,1,5,4,0,9.737638378040705,9.737638378040705,0.0,1,0,11899_804844840,1292_80AE68D00,1,1,16942.48,16942.48,13,13,135117.02,10393.616923076923,0.12539116093497776,8.690522711922198e-06,5.3633047107034785e-05,0.0,7.0
2022-09-09 18:44:00,12963,8067E5730,24144,812502D40,2474.77,Euro,2474.77,Euro,Cash,0,18,4,0,7.8143067377288755,7.8143067377288755,0.0,1,0,12963_8067E5730,24144_812502D40,2,1,7129.42,3564.71,2,1,7129.42,3564.71,0.9999999998597361,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-02 19:33:00,223,81235B970,250068,812398FD0,292.8,Saudi Riyal,292.8,Saudi Riyal,Cheque,0,19,4,0,5.682899263739777,5.682899263739777,0.0,1,0,223_81235B970,250068_812398FD0,2,2,332.1,166.05,1,1,292.8,292.8,1.1342213076017031,1.395402598499172e-05,0.0,0.0,0.0
2022-09-10 06:56:00,4503,808CF9770,15916,808CF9950,2945.49,US Dollar,2945.49,US Dollar,ACH,1,6,5,1,7.9883699104150905,7.9883699104150905,0.0,1,0,4503_808CF9770,15916_808CF9950,1,1,2945.49,2945.49,2,2,3173.9399999999996,1586.9699999999998,0.9280232137570266,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-01 13:51:00,10441,804258E00,124368,80AC9EE50,4517.12,Euro,4517.12,Euro,Cheque,0,13,3,0,8.415851257100194,8.415851257100194,0.0,1,0,10441_804258E00,124368_80AC9EE50,3,1,10079.22,3359.74,3,1,10079.22,3359.74,0.9999999999007859,0.0,0.0,0.0,0.0
2022-09-09 08:40:00,116904,806AF5E40,16649,806AF6160,366112.23,Ruble,366112.23,Ruble,ACH,1,8,4,0,12.810697936122681,12.810697936122681,0.0,1,0,116904_806AF5E40,16649_806AF6160,1,1,366112.23,366112.23,1,1,366112.23,366112.23,0.9999999999972686,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-09 00:24:00,16586,80F6E3970,4242,80F90DE90,159.0,US Dollar,159.0,US Dollar,Credit Card,0,0,4,0,5.075173815233827,5.075173815233827,0.0,1,0,16586_80F6E3970,4242_80F90DE90,3,1,298.72,99.57333333333334,4,2,314.55,78.6375,0.9496741346378187,0.0,0.0,0.0,0.0
2022-09-07 06:18:00,133452,80C72D8E0,33750,80CB53E20,123866.68,Mexican Peso,123866.68,Mexican Peso,Credit Card,0,6,2,0,11.72696917805986,11.72696917805986,0.0,1,0,133452_80C72D8E0,33750_80CB53E20,4,3,248056.86,62014.215,2,1,247733.36,123866.68,1.0013058394678807,1.395402598499172e-05,1.8790071031646424e-05,1.0,1.0
2022-09-02 00:45:00,70,1004286F0,9209,8037F8450,9735.71,Yuan,9735.71,Yuan,Cheque,0,0,4,0,9.183658557234413,9.183658557234413,0.0,1,0,70_1004286F0,9209_8037F8450,618,474,1102459216.99,1783914.5905987055,1,1,9735.71,9735.71,113238.70748787314,2.7366617765337683e-05,0.0,199.0,0.0
2022-09-06 00:02:00,7,806ADD200,28,806ADD4D0,172447.53,Ruble,172447.53,Ruble,ACH,1,0,1,0,12.05785409411874,12.05785409411874,0.0,1,0,7_806ADD200,28_806ADD4D0,3,2,265716.45,88572.15000000001,1,1,172447.53,172447.53,1.540853904944067,1.3018900563232581e-05,0.0,1.0,0.0
2022-09-06 10:36:00,27241,803BEF990,24941,809176AF0,9717.89,Canadian Dollar,9717.89,Canadian Dollar,ACH,1,10,1,0,9.181826693402586,9.181826693402586,0.0,1,0,27241_803BEF990,24941_809176AF0,7,7,53794.26,7684.894285714286,2,2,15060.98,7530.49,3.5717635901799376,7.247730094818736e-06,0.0,3.0,0.0
2022-09-07 15:19:00,10,80005AD90,1244,800EE3450,346.55,US Dollar,346.55,US Dollar,Credit Card,0,15,2,0,5.850908539546495,5.850908539546495,0.0,1,0,10_80005AD90,1244_800EE3450,8,4,214439.31,26804.91375,2,1,465.37,232.685,460.7931528444181,7.247730094818736e-06,0.0,3.0,0.0
2022-09-02 18:05:00,70,1004286A8,11657,801046A80,12364.96,Euro,12364.96,Euro,Cheque,1,18,4,0,9.422702815437558,9.422702815437558,0.0,1,0,70_1004286A8,11657_801046A80,3313,2591,816043920.38,246315.70189556293,5,2,13662.05,2732.41,59730.708079700285,2.7366617765337683e-05,0.0,1092.0,0.0
2022-09-08 17:13:00,70,1004286A8,16388,8128DB480,724.61,Euro,724.61,Euro,Credit Card,0,17,3,0,6.587012680403865,6.587012680403865,0.0,1,0,70_1004286A8,16388_8128DB480,3313,2591,816043920.38,246315.70189556293,5,2,8345.88,1669.176,97778.0557930646,2.7366617765337683e-05,1.3973453119634704e-05,1092.0,2.0
2022-09-03 18:12:00,113,8101BCD30,244818,810BCA850,1654.81,Shekel,1654.81,Shekel,Cheque,0,18,5,1,7.412045594063205,7.412045594063205,0.0,1,0,113_8101BCD30,244818_810BCA850,3,3,36933688.25,12311229.416666666,2,2,3375.6099999999997,1687.8049999999998,10941.337488352821,0.0,0.0,0.0,0.0
2022-09-08 01:17:00,3420,802019C40,8771,80330D9F0,334.3,US Dollar,334.3,US Dollar,Cash,0,1,3,0,5.8150256534721825,5.8150256534721825,0.0,1,0,3420_802019C40,8771_80330D9F0,3,2,4038.36,1346.1200000000001,3,2,4378.31,1459.4366666666667,0.9223558859645945,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-05 07:15:00,33750,80C67C6B0,33759,80C76C030,11601040.14,Mexican Peso,11601040.14,Mexican Peso,Cheque,0,7,0,0,16.26660540549727,16.26660540549727,0.0,1,0,33750_80C67C6B0,33759_80C76C030,2,2,11601743.21,5800871.605,1,1,11601040.14,11601040.14,1.0000606040484745,7.247730094818736e-06,0.0,1.0,0.0
2022-09-05 21:51:00,25981,803330DF0,8888,80DE49790,23199483.55,Euro,23199483.55,Euro,ACH,1,21,0,0,16.95964061871731,16.95964061871731,0.0,1,0,25981_803330DF0,8888_80DE49790,1,1,23199483.55,23199483.55,2,2,23199507.53,11599753.765,0.999998966357326,0.0,0.0,0.0,0.0
2022-09-05 02:31:00,11030,812157FE0,17907,8130693B0,2191.37,US Dollar,2191.37,US Dollar,Cash,0,2,0,0,7.692738429443966,7.692738429443966,0.0,1,0,11030_812157FE0,17907_8130693B0,2,1,3008.91,1504.455,2,1,3008.91,1504.455,0.9999999996676537,7.277224870585592e-06,1.3996568260301668e-05,1.0,1.0
2022-09-07 16:24:00,9665,803F35540,210997,8046B4A20,7093.01,Yen,7093.01,Yen,Cheque,0,16,2,0,8.867006044974525,8.867006044974525,0.0,1,0,9665_803F35540,210997_8046B4A20,2,1,19231.22,9615.61,2,1,19231.22,9615.61,0.9999999999480012,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-04 00:00:00,113090,80501A8F0,113304,805475B00,811.2,Rupee,811.2,Rupee,Credit Card,0,0,6,1,6.699746615252198,6.699746615252198,0.0,1,0,113090_80501A8F0,113304_805475B00,2,2,19867.27,9933.635,1,1,811.2,811.2,24.49121052207691,0.0,7.247730094818736e-06,0.0,0.0
2022-09-09 20:20:00,3881,80555A190,15750,808A67730,75.16,Euro,75.16,Euro,Cash,0,20,4,0,4.33283639048311,4.33283639048311,0.0,1,0,3881_80555A190,15750_808A67730,3,2,16248.42,5416.14,2,1,150.32,75.16,108.09220258054683,7.247730094818736e-06,1.395402598499172e-05,1.0,1.0
2022-09-07 03:25:00,54348,814111941,54348,81436EBA1,0.058138,Bitcoin,0.058138,Bitcoin,Bitcoin,0,3,2,0,0.05651075971283971,0.05651075971283971,0.0,1,1,54348_814111941,54348_81436EBA1,1,1,0.058138,0.058138,2,2,10.871637999999999,5.4358189999999995,0.005347675727643275,0.0,0.0,0.0,0.0
2022-09-01 01:37:00,1502,80055A5E0,1502,80055A5E0,10.32,Euro,10.32,Euro,Reinvestment,0,1,3,0,2.4265710727750367,2.4265710727750367,0.0,1,1,1502_80055A5E0,1502_80055A5E0,1,1,10.32,10.32,1,1,10.32,10.32,0.9999999031007847,0.0,0.0,0.0,0.0
2022-09-01 16:49:00,122702,8132C6390,122702,8132C6390,9114.25,US Dollar,9114.25,US Dollar,Reinvestment,0,16,3,0,9.11770411405425,9.11770411405425,0.0,1,1,122702_8132C6390,122702_8132C6390,1,1,9114.25,9114.25,1,1,9114.25,9114.25,0.9999999998902817,2.6249109327348023e-05,2.6249109327348023e-05,1.0,1.0
